gene_id	gene_short_name	halflife_160412_r1	halflife_160412_r2
YKL173W	SNU114	2.35560972	2.422925615
YKL174C	TPO5	2.935792537	3.122376365
YKL175W	ZRT3	2.490329927	3.014603954
YKL176C	LST4	2.757189289	3.833796723
YKL177W	YKL177W	NA	NA
YKL178C	STE3	NA	NA
YKL179C	COY1	2.947409163	3.063981947
YKL180W	RPL17A	14.79443409	17.77689304
YKL181W	PRS1	6.327822759	6.899291286
YKL182W	FAS1	7.442075125	8.584340022
YKL183C-A	YKL183C-A	NA	NA
YKL183W	LOT5	3.54641667	2.746090108
YKL184W	SPE1	5.222735309	5.132621567
YKL185W	ASH1	1.614493519	1.350879463
YKL186C	MTR2	3.008106279	3.889462483
YKL187C	YKL187C	3.549265514	NA
YKL188C	PXA2	NA	8.686604287
YKL189W	HYM1	1.852827622	4.341361139
YKL190W	CNB1	6.07313467	7.132747959
YKL191W	DPH2	6.625173544	7.376972038
YKL192C	ACP1	15.74148715	20.23448409
YKL193C	SDS22	5.58644645	10.08757826
YKL194C	MST1	5.229227411	7.653513527
YKL195W	MIA40	4.204926104	7.519788595
YKL196C	YKT6	8.646138564	9.36854044
YKL197C	PEX1	2.583188411	4.169641805
YKL198C	PTK1	2.036785475	3.131768584
YKL201C	MNN4	2.940544197	2.613322968
YKL202W	YKL202W	8.034198332	4.524822477
YKL203C	TOR2	2.135378122	3.567629662
YKL204W	EAP1	3.733581205	4.080020374
YKL205W	LOS1	2.723072672	2.77508858
YKL206C	ADD66	4.881785337	4.420154919
YKL207W	EMC3	6.735252217	6.954127525
YKL208W	CBT1	2.258564432	3.726255959
YKL209C	STE6	2.420614407	2.919928223
YKL210W	UBA1	9.000482201	10.51651981
YKL212W	SAC1	5.585936701	6.705242647
YKL213C	DOA1	3.883983134	4.526956784
YKL214C	YRA2	6.885339271	10.97475235
YKL215C	OXP1	3.705273597	5.341275762
YKL216W	URA1	6.051634274	6.677780607
YKL217W	JEN1	NA	NA
YKL218C	SRY1	8.178246737	9.932968667
YKL219W	COS9	3.429321957	5.798510594
YKL220C	FRE2	NA	2.704009779
YKL221W	MCH2	NA	NA
YKL222C	YKL222C	2.654645815	3.178314354
YKL223W	YKL223W	NA	3.266354762
YKL224C	PAU16	NA	NA
YKL225W	YKL225W	NA	NA
YKR001C	VPS1	7.502804515	9.243395961
YKR002W	PAP1	3.16852446	4.502613293
YKR003W	OSH6	3.856569713	5.548683352
YKR004C	ECM9	1.615778609	3.111195885
YKR005C	YKR005C	1.19939044	2.253875806
YKR006C	MRPL13	6.504085286	9.224838258
YKR007W	MEH1	4.064339114	5.256035768
YKR008W	RSC4	1.548762142	2.615783775
YKR009C	FOX2	NA	3.300125319
YKR010C	TOF2	1.5583861	2.223923157
YKR011C	YKR011C	5.068367736	4.854956822
YKR012C	YKR012C	NA	NA
YKR013W	PRY2	6.231869162	5.861572554
YKR014C	YPT52	6.241690596	8.783863812
YKR015C	YKR015C	NA	2.054868458
YKR016W	FCJ1	3.61057961	5.439879621
YKR017C	HEL1	3.435710441	2.076334541
YKR018C	YKR018C	7.722292504	9.280566612
YKR019C	IRS4	2.852571341	3.656569159
YKR020W	VPS51	4.52471036	4.025180067
YKR021W	ALY1	2.156970195	2.128052746
YKR022C	NTR2	4.231110547	4.572754934
YKR023W	YKR023W	1.585387072	1.704803006
YKR024C	DBP7	1.32946585	1.37629834
YKR025W	RPC37	4.158617563	5.386505234
YKR026C	GCN3	3.977469681	5.143607701
YKR027W	BCH2	2.143987005	3.485836395
YKR028W	SAP190	2.615230335	3.055628575
YKR029C	SET3	1.287348222	2.251120552
YKR030W	GMH1	3.087289232	3.817672686
YKR031C	SPO14	1.621228394	1.777633422
YKR032W	YKR032W	NA	NA
YKR033C	YKR033C	NA	NA
YKR034W	DAL80	4.807603828	NA
YKR035C	OPI8	NA	NA
YKR035W-A	DID2	4.104043214	4.25274348
YKR036C	CAF4	2.462805816	1.873672909
YKR037C	SPC34	1.820835778	3.151916753
YKR038C	KAE1	2.950449249	5.030867451
YKR039W	GAP1	3.275510282	4.229821116
YKR041W	YKR041W	NA	NA
YKR042W	UTH1	11.14890379	11.60817815
YKR043C	SHB17	9.560160268	10.81043844
YKR044W	UIP5	1.867584027	2.195672887
YKR045C	YKR045C	NA	1.389700143
YKR046C	PET10	8.995029048	10.03912892
YKR047W	YKR047W	8.13838383	6.851284241
YKR048C	NAP1	8.97501767	10.5762142
YKR049C	FMP46	NA	8.464141654
YKR050W	TRK2	4.373186226	6.713880738
YKR051W	YKR051W	2.906358582	2.036827097
YKR052C	MRS4	4.779278483	3.528256341
YKR053C	YSR3	5.110085846	5.57922497
YKR054C	DYN1	3.788754297	4.799439783
YKR055W	RHO4	2.782768749	5.690588436
YKR056W	TRM2	2.795027574	3.298925163
YKR057W	RPS21A	11.06205352	8.648265904
YKR058W	GLG1	NA	NA
YKR059W	TIF1	16.44388479	17.76187378
YKR060W	UTP30	2.392177662	2.022398065
YKR061W	KTR2	5.31905372	3.362977995
YKR062W	TFA2	3.537121384	5.223145373
YKR063C	LAS1	2.779129511	2.820471988
YKR064W	OAF3	2.149866151	2.15087444
YKR065C	PAM17	6.360045917	10.58737689
YKR066C	CCP1	6.66148229	9.756017017
YKR067W	GPT2	3.169607556	4.399424433
YKR068C	BET3	3.682698573	5.232042544
YKR069W	MET1	1.811590328	6.5768423
YKR070W	YKR070W	11.1775552	13.17305724
YKR071C	DRE2	4.372129088	6.704790595
YKR072C	SIS2	2.221794299	2.79966228
YKR073C	YKR073C	NA	NA
YKR074W	AIM29	7.282104186	8.52187965
YKR075C	YKR075C	1.221538773	2.948715248
YKR075W-A	YKR075W-A	NA	NA
YKR076W	ECM4	8.838375231	NA
YKR077W	MSA2	1.660316839	1.491703711
YKR078W	YKR078W	3.01024659	2.717406672
YKR079C	TRZ1	3.14333172	3.490221587
YKR080W	MTD1	4.220941821	3.908337687
YKR081C	RPF2	3.840498531	4.656146453
YKR082W	NUP133	2.67985697	3.042522205
YKR083C	DAD2	0.929870995	1.484273158
YKR084C	HBS1	5.205253918	5.683470393
YKR085C	MRPL20	5.290882332	7.011590757
YKR086W	PRP16	1.925246242	1.984453741
YKR087C	OMA1	2.552255777	2.457665616
YKR088C	TVP38	4.325300773	4.290566998
YKR089C	TGL4	2.614142207	2.614861468
YKR090W	PXL1	2.460459994	2.146745113
YKR091W	SRL3	4.03607857	4.065980256
YKR093W	PTR2	2.540398597	3.030205643
YKR094C	RPL40B	20.33322827	15.62029323
YKR095W	MLP1	3.781855515	4.796403748
YKR095W-A	PCC1	NA	NA
YKR096W	ESL2	1.635935689	1.986367245
YKR097W	PCK1	NA	NA
YKR098C	UBP11	3.002603188	5.313069014
YKR099W	BAS1	1.374423644	1.427115252
YKR100C	SKG1	2.674289878	2.848510055
YKR101W	SIR1	1.029063535	2.954132883
YKR102W	FLO10	3.225708019	0.741901775
YKR103W	NFT1	NA	NA
YKR104W	YKR104W	NA	NA
YKR105C	VBA5	NA	1.525956523
YKR106W	GEX2	NA	NA
YLL001W	DNM1	4.035144497	3.991114473
YLL002W	RTT109	2.143234418	1.812102403
YLL003W	SFI1	1.675049949	2.146762024
YLL004W	ORC3	1.080953022	2.612132652
YLL005C	SPO75	2.858784654	2.800230987
YLL006W	MMM1	3.719190497	3.731751237
YLL006W-A	YLL006W-A	NA	NA
YLL007C	YLL007C	2.294042164	3.185698996
YLL008W	DRS1	3.914250634	4.503389583
YLL009C	COX17	NA	NA
YLL010C	PSR1	1.407800003	3.321251838
YLL011W	SOF1	1.755870009	1.741691385
YLL012W	YEH1	1.762367079	2.03072322
YLL013C	PUF3	4.49055645	2.509208043
YLL014W	EMC6	6.757129741	6.129080844
YLL015W	BPT1	3.621983314	5.277526618
YLL016W	SDC25	2.242091064	3.459897532
YLL017W	YLL017W	NA	1.991509167
YLL018C	DPS1	16.05885507	13.04414767
YLL018C-A	COX19	3.560900649	3.460775976
YLL019C	KNS1	1.886365638	3.332983082
YLL019W-A	YLL019W-A	NA	NA
YLL020C	YLL020C	2.550003223	NA
YLL021W	SPA2	3.682155177	4.448993553
YLL022C	HIF1	7.391834756	9.362026889
YLL023C	POM33	5.270214822	6.235188335
YLL024C	SSA2	11.61294709	12.00577134
YLL025W	PAU17	NA	NA
YLL026W	HSP104	8.148172313	NA
YLL027W	ISA1	1.746116262	1.411249736
YLL028W	TPO1	2.434358213	3.003363883
YLL029W	FRA1	3.326527649	5.144809512
YLL030C	RRT7	NA	NA
YLL031C	GPI13	2.985788292	3.4450022
YLL032C	YLL032C	1.66700144	2.490891927
YLL033W	IRC19	3.058302359	2.15378203
YLL034C	RIX7	2.907640324	3.156407084
YLL035W	GRC3	2.630270102	2.575452908
YLL036C	PRP19	3.592049622	3.878613434
YLL037W	YLL037W	NA	NA
YLL038C	ENT4	4.657222515	2.948611551
YLL039C	UBI4	12.4732915	18.86703987
YLL040C	VPS13	4.031470568	7.12813159
YLL041C	SDH2	2.690857259	4.602042797
YLL042C	ATG10	4.447904674	1.396223092
YLL043W	FPS1	2.357698147	2.438965744
YLL044W	YLL044W	NA	NA
YLL045C	RPL8B	17.61350868	15.60384462
YLL046C	RNP1	NA	NA
YLL047W	YLL047W	NA	NA
YLL048C	YBT1	4.993472423	5.867665114
YLL049W	LDB18	10.00582237	12.85933555
YLL050C	COF1	21.67104662	24.8629136
YLL051C	FRE6	2.955887872	2.39742808
YLL052C	AQY2	4.237967568	2.949068438
YLL053C	YLL053C	6.997678202	4.878690807
YLL054C	YLL054C	2.701396311	2.715338518
YLL055W	YCT1	4.953741356	7.120132396
YLL056C	YLL056C	NA	8.447400894
YLL057C	JLP1	5.12554761	3.967672026
YLL058W	YLL058W	3.864696751	4.548542364
YLL059C	YLL059C	NA	NA
YLL060C	GTT2	NA	NA
YLL061W	MMP1	3.989575822	6.891394852
YLL062C	MHT1	NA	7.397422758
YLL063C	AYT1	3.188512659	3.451781791
YLL065W	YLL065W	NA	NA
YLR001C	YLR001C	2.566187497	4.509167968
YLR002C	NOC3	3.243150251	3.430859685
YLR003C	CMS1	3.755800257	4.413049233
YLR004C	THI73	3.161446886	NA
YLR005W	SSL1	3.862821467	4.197063632
YLR006C	SSK1	3.698091565	4.224157793
YLR007W	NSE1	3.549805954	3.652704873
YLR008C	PAM18	4.143246939	4.550696821
YLR009W	RLP24	3.156819925	2.748909876
YLR010C	TEN1	3.77432536	NA
YLR011W	LOT6	1.558965522	4.692949236
YLR012C	YLR012C	NA	NA
YLR013W	GAT3	NA	NA
YLR014C	PPR1	0.78469775	1.769434454
YLR015W	BRE2	3.159395488	3.610764923
YLR016C	PML1	3.679566325	4.522053508
YLR017W	MEU1	9.047248364	7.883369186
YLR018C	POM34	1.978085275	2.688021877
YLR019W	PSR2	2.446934664	2.439123883
YLR020C	YEH2	2.685813514	3.96510622
YLR021W	IRC25	5.900758665	7.650741117
YLR022C	SDO1	2.197634364	2.90291446
YLR023C	IZH3	2.590799413	2.898956693
YLR024C	UBR2	1.902695966	2.658005284
YLR025W	SNF7	4.893910436	6.100893991
YLR026C	SED5	2.457277251	2.364219341
YLR027C	AAT2	11.33232963	11.89834246
YLR028C	ADE16	7.209668503	8.639098502
YLR029C	RPL15A	13.47738775	13.36028083
YLR030W	YLR030W	1.392395266	NA
YLR031W	YLR031W	4.381879201	NA
YLR032W	RAD5	2.435362224	2.492933714
YLR033W	RSC58	2.064926816	2.831127565
YLR034C	SMF3	2.299933958	2.632445105
YLR035C	MLH2	2.20504833	1.823706349
YLR036C	YLR036C	3.681267861	5.053356705
YLR037C	PAU23	NA	NA
YLR038C	COX12	8.45260323	6.240948719
YLR039C	RIC1	2.450753945	2.775148878
YLR040C	YLR040C	2.024802936	6.623237725
YLR041W	YLR041W	6.782675736	4.611488772
YLR042C	YLR042C	5.680360765	3.408434783
YLR043C	TRX1	33.83302173	37.16739907
YLR044C	PDC1	15.92660952	20.63374885
YLR045C	STU2	2.102446821	2.860200681
YLR046C	YLR046C	2.272375524	2.207218837
YLR047C	FRE8	1.505612995	3.252356276
YLR048W	RPS0B	10.45109275	12.48806323
YLR049C	YLR049C	1.404978693	2.890130808
YLR050C	YLR050C	8.755015797	7.707736856
YLR051C	FCF2	2.067382123	1.943087721
YLR052W	IES3	2.529889131	2.974390918
YLR053C	YLR053C	3.305084816	NA
YLR054C	OSW2	NA	NA
YLR055C	SPT8	5.139742133	3.044460386
YLR056W	ERG3	3.563729114	3.648981538
YLR057W	MNL2	1.547739911	2.003050259
YLR058C	SHM2	5.838308086	6.484390883
YLR059C	REX2	6.409283556	7.002548745
YLR060W	FRS1	7.705698288	8.730572501
YLR061W	RPL22A	NA	NA
YLR062C	BUD28	19.44038573	12.81427364
YLR063W	YLR063W	0.957401617	NA
YLR064W	PER33	3.731581483	5.077628247
YLR065C	ENV10	6.619125731	5.937723474
YLR066W	SPC3	5.178401937	7.771997337
YLR067C	PET309	0.95508019	2.035473698
YLR068W	FYV7	2.713900505	2.501474564
YLR069C	MEF1	6.391210607	7.694312501
YLR070C	XYL2	4.145266549	3.715129061
YLR071C	RGR1	2.56053623	3.250219581
YLR072W	YLR072W	3.583955958	3.994813702
YLR073C	RFU1	1.400631593	1.172593162
YLR074C	BUD20	3.986311695	3.888545787
YLR075W	RPL10	9.297905122	12.81029036
YLR076C	YLR076C	11.4730836	12.40067966
YLR077W	FMP25	4.626782918	4.001833067
YLR078C	BOS1	4.307229057	4.60536622
YLR079W	SIC1	1.623338801	2.878346088
YLR080W	EMP46	5.451831177	NA
YLR081W	GAL2	NA	NA
YLR082C	SRL2	1.968313884	2.45169936
YLR083C	EMP70	4.077709288	4.521016455
YLR084C	RAX2	1.620737611	1.508604837
YLR085C	ARP6	3.686176785	4.000816894
YLR086W	SMC4	3.122585388	2.817495287
YLR087C	CSF1	3.809754569	3.852912322
YLR088W	GAA1	3.41493288	3.88300786
YLR089C	ALT1	5.928438997	6.54695045
YLR090W	XDJ1	3.554336764	3.805731154
YLR091W	GEP5	2.837978898	3.210596249
YLR092W	SUL2	5.445094357	6.026124265
YLR093C	NYV1	2.72956926	5.54170336
YLR094C	GIS3	1.685740458	1.425340838
YLR095C	IOC2	1.943940734	3.514542224
YLR096W	KIN2	1.94388597	2.861224619
YLR097C	HRT3	4.086500557	5.021735283
YLR098C	CHA4	1.981408853	3.19883806
YLR099C	ICT1	4.392749157	2.939625653
YLR099W-A	MIM2	6.756682193	4.926477916
YLR100W	ERG27	8.018456708	9.03001128
YLR101C	YLR101C	6.242875884	10.18316816
YLR102C	APC9	2.69387889	NA
YLR103C	CDC45	2.372616006	1.362063067
YLR104W	LCL2	4.377787943	7.554815611
YLR105C	SEN2	4.541221831	6.280370094
YLR106C	MDN1	5.055946875	6.382317657
YLR107W	REX3	2.396132327	1.995059344
YLR108C	YLR108C	2.539322479	2.940958656
YLR109W	AHP1	NA	NA
YLR110C	CCW12	10.62351132	18.08127898
YLR111W	YLR111W	NA	NA
YLR112W	YLR112W	4.274106232	4.056419485
YLR113W	HOG1	5.391526849	5.50993489
YLR114C	AVL9	3.679806263	3.620370569
YLR115W	CFT2	2.784036228	2.38737421
YLR116W	MSL5	2.711849898	1.528355789
YLR117C	CLF1	2.000746997	2.327794863
YLR118C	YLR118C	11.56494075	16.99561708
YLR119W	SRN2	5.973152633	5.564786212
YLR120C	YPS1	2.848235272	2.955056162
YLR120W-A	YLR120W-A	NA	3.545940771
YLR121C	YPS3	4.586206164	4.526036034
YLR122C	YLR122C	NA	NA
YLR123C	YLR123C	NA	NA
YLR124W	YLR124W	NA	NA
YLR125W	YLR125W	2.026612848	NA
YLR126C	YLR126C	3.992861306	5.941535751
YLR127C	APC2	2.315392891	1.70114714
YLR128W	DCN1	7.063743249	4.908867335
YLR129W	DIP2	2.104188723	2.237818317
YLR130C	ZRT2	2.687435377	3.647527645
YLR131C	ACE2	NA	1.434143446
YLR132C	USB1	2.151037699	4.457837898
YLR133W	CKI1	3.085615148	4.23154961
YLR134W	PDC5	17.04781077	16.70673739
YLR135W	SLX4	2.792091966	1.119547824
YLR136C	TIS11	1.790325316	NA
YLR137W	RKM5	5.287554327	4.66864973
YLR138W	NHA1	2.970483477	3.896244687
YLR139C	SLS1	1.275252482	4.318630999
YLR140W	YLR140W	NA	NA
YLR142W	PUT1	5.420589582	3.202338103
YLR143W	YLR143W	3.197106331	2.921330301
YLR144C	ACF2	3.154587129	2.958476301
YLR145W	RMP1	2.052037114	4.082515332
YLR146C	SPE4	5.290913917	6.863391772
YLR146W-A	YLR146W-A	NA	NA
YLR147C	SMD3	3.604817363	4.857008608
YLR148W	PEP3	3.181559559	3.398019397
YLR149C	YLR149C	NA	NA
YLR149C-A	YLR149C-A	NA	NA
YLR150W	STM1	21.17138537	20.16947859
YLR151C	PCD1	NA	2.72249146
YLR152C	YLR152C	1.926450184	2.539605313
YLR153C	ACS2	6.129265883	7.119337226
YLR154C	RNH203	3.259065432	2.304031329
YLR154C-G	YLR154C-G	NA	NA
YLR154C-H	YLR154C-H	NA	NA
YLR154W-A	YLR154W-A	NA	NA
YLR154W-B	YLR154W-B	NA	NA
YLR154W-C	TAR1	NA	NA
YLR154W-E	YLR154W-E	NA	NA
YLR154W-F	YLR154W-F	NA	NA
YLR161W	YLR161W	NA	NA
YLR162W	YLR162W	NA	NA
YLR162W-A	RRT15	NA	NA
YLR163C	MAS1	5.946497352	7.0120427
YLR163W-A	YLR163W-A	NA	2.35781392
YLR164W	SHH4	3.434707849	NA
YLR165C	PUS5	3.717526426	2.368079794
YLR166C	SEC10	2.849246507	3.137456013
YLR167W	RPS31	14.78501399	12.38038556
YLR168C	UPS2	2.512873071	3.835805663
YLR169W	YLR169W	2.666044619	6.241243216
YLR170C	APS1	2.644374908	NA
YLR171W	YLR171W	2.868810669	4.113420449
YLR172C	DPH5	7.384012213	11.01477613
YLR173W	YLR173W	2.872990563	2.278591261
YLR174W	IDP2	1.283848882	2.628072547
YLR175W	CBF5	5.074795955	5.322028314
YLR176C	RFX1	3.136067644	NA
YLR177W	YLR177W	6.643997497	3.710996769
YLR178C	TFS1	5.72593944	NA
YLR179C	YLR179C	15.96657465	16.77915668
YLR180W	SAM1	11.84454952	11.68863646
YLR181C	VTA1	4.525357357	4.779632503
YLR182W	SWI6	1.690357772	2.044096612
YLR183C	TOS4	4.233702116	4.322932539
YLR184W	YLR184W	NA	NA
YLR185W	RPL37A	12.91445183	14.08549918
YLR186W	EMG1	3.79116937	3.888373618
YLR187W	SKG3	2.637497414	1.976775586
YLR188W	MDL1	4.614585583	5.398254187
YLR189C	ATG26	2.436164952	3.228385854
YLR190W	MMR1	3.600589553	3.970867114
YLR191W	PEX13	2.252334924	3.441165825
YLR192C	HCR1	10.51825497	11.98680464
YLR193C	UPS1	3.135041916	4.708007463
YLR194C	YLR194C	2.481946946	3.747319612
YLR195C	NMT1	5.527113379	8.771320387
YLR196W	PWP1	3.996686536	3.875923759
YLR197W	NOP56	6.62490046	7.044439567
YLR198C	YLR198C	5.368134932	6.569127019
YLR199C	PBA1	4.102385917	4.052151067
YLR200W	YKE2	4.503035175	6.400161022
YLR201C	COQ9	4.082615512	5.861064235
YLR202C	YLR202C	NA	NA
YLR203C	MSS51	6.825629822	9.031331236
YLR204W	QRI5	7.923629297	8.521125837
YLR205C	HMX1	3.883373031	1.71408343
YLR206W	ENT2	5.325540277	8.22183204
YLR207W	HRD3	3.130825732	4.672027729
YLR208W	SEC13	7.369942396	7.778642195
YLR209C	PNP1	7.427408068	11.83927607
YLR210W	CLB4	1.44949868	2.448405525
YLR211C	YLR211C	NA	NA
YLR212C	TUB4	2.858869757	4.019708993
YLR213C	CRR1	NA	1.388523548
YLR214W	FRE1	3.300445638	3.453240957
YLR215C	CDC123	2.638724452	2.744546159
YLR216C	CPR6	11.34692881	13.45798441
YLR217W	YLR217W	NA	10.7191231
YLR218C	COA4	NA	NA
YLR219W	MSC3	3.414185916	4.306298902
YLR220W	CCC1	3.484866856	4.158074177
YLR221C	RSA3	4.190700938	2.425089437
YLR222C	UTP13	2.037778028	1.836017346
YLR222C-A	YLR222C-A	1.918926853	1.94001897
YLR223C	IFH1	1.302861308	1.656658619
YLR224W	YLR224W	2.431965921	2.458511413
YLR225C	YLR225C	2.113383131	2.160471871
YLR226W	BUR2	1.295236032	1.545806521
YLR227C	ADY4	1.711622364	2.342155294
YLR228C	ECM22	4.689841164	3.571516533
YLR229C	CDC42	9.119943502	8.979283318
YLR230W	YLR230W	8.769997404	5.725637586
YLR231C	BNA5	8.978980661	10.92776427
YLR232W	YLR232W	4.53287537	NA
YLR233C	EST1	NA	2.346818105
YLR234W	TOP3	1.955495814	1.383689637
YLR235C	YLR235C	NA	NA
YLR236C	YLR236C	2.531993432	2.694553997
YLR237W	THI7	5.355181763	3.717256818
YLR238W	FAR10	1.036354478	1.43909565
YLR239C	LIP2	4.900524776	5.71004107
YLR240W	VPS34	3.057955773	4.233776971
YLR241W	YLR241W	2.672238545	3.971566383
YLR242C	ARV1	1.654400785	2.298712098
YLR243W	YLR243W	4.104723247	4.630154674
YLR244C	MAP1	6.222671632	6.716318799
YLR245C	CDD1	NA	1.496728543
YLR246W	ERF2	2.210708635	3.782713834
YLR247C	IRC20	1.999317539	2.687464655
YLR248W	RCK2	4.275340052	5.178632332
YLR249W	YEF3	12.00804276	10.94640078
YLR250W	SSP120	5.558097079	7.090015432
YLR251W	SYM1	9.44186039	6.355858807
YLR252W	YLR252W	6.725256694	NA
YLR253W	YLR253W	2.668232516	4.229996147
YLR254C	NDL1	1.235998802	2.135467321
YLR255C	YLR255C	NA	NA
YLR256W	HAP1	2.5566546	3.219484664
YLR257W	YLR257W	3.315576605	4.692137306
YLR258W	GSY2	5.057900441	6.706257141
YLR259C	HSP60	13.66058365	13.98935475
YLR260W	LCB5	3.843081045	5.157336876
YLR261C	VPS63	NA	NA
YLR262C	YPT6	3.72118458	5.656726988
YLR262C-A	TMA7	22.28558096	14.61965333
YLR263W	RED1	2.966439238	NA
YLR264C-A	YLR264C-A	9.285421916	12.00324469
YLR264W	RPS28B	11.27238162	9.246711053
YLR265C	NEJ1	2.225013595	4.995340061
YLR266C	PDR8	2.864247706	4.314676915
YLR267W	BOP2	NA	5.223364143
YLR268W	SEC22	6.376130968	7.637245838
YLR269C	YLR269C	8.416651575	5.191881481
YLR270W	DCS1	6.42553608	10.8230251
YLR271W	YLR271W	2.438809827	3.631857785
YLR272C	YCS4	3.311664396	3.796931276
YLR273C	PIG1	2.964611532	2.731926264
YLR274W	MCM5	1.839874192	3.136082937
YLR275W	SMD2	3.923989707	3.218315105
YLR276C	DBP9	3.783961074	3.978279032
YLR277C	YSH1	2.037561238	1.840021223
YLR278C	YLR278C	2.30105956	2.867696021
YLR279W	YLR279W	NA	NA
YLR280C	YLR280C	NA	NA
YLR281C	YLR281C	NA	NA
YLR282C	YLR282C	NA	NA
YLR283W	YLR283W	2.722558709	4.020112056
YLR284C	ECI1	6.853624006	8.170941067
YLR285C-A	YLR285C-A	4.237655794	5.483929105
YLR285W	NNT1	6.431146743	5.898593562
YLR286C	CTS1	5.13246116	6.482208675
YLR286W-A	YLR286W-A	6.167331457	8.607110359
YLR287C	YLR287C	3.37898489	3.558375221
YLR287C-A	RPS30A	21.46962077	19.55440554
YLR288C	MEC3	2.665041053	1.605537192
YLR289W	GUF1	2.223520352	3.220699153
YLR290C	YLR290C	6.044969861	5.886413838
YLR291C	GCD7	4.558513052	5.908794916
YLR292C	SEC72	4.330269312	4.433860562
YLR293C	GSP1	11.81689724	14.70166096
YLR294C	YLR294C	3.640818541	4.621915813
YLR295C	ATP14	5.165041369	5.846541797
YLR296W	YLR296W	NA	NA
YLR297W	YLR297W	2.270294473	4.714836075
YLR298C	YHC1	1.906967596	2.004955539
YLR299C-A	YLR299C-A	1.696600216	NA
YLR299W	ECM38	5.094359358	7.371411785
YLR300W	EXG1	2.077987921	2.307267395
YLR301W	HRI1	13.38955143	13.68447615
YLR302C	YLR302C	NA	NA
YLR303W	MET17	9.86723977	10.40202589
YLR304C	ACO1	4.776184426	6.767983387
YLR305C	STT4	3.431801943	3.652905032
YLR306W	UBC12	5.210962149	5.462127266
YLR307C-A	YLR307C-A	NA	NA
YLR307W	CDA1	NA	NA
YLR308W	CDA2	NA	NA
YLR309C	IMH1	3.902008964	4.509202127
YLR310C	CDC25	2.28653003	2.825930348
YLR311C	YLR311C	NA	NA
YLR312C	YLR312C	NA	NA
YLR312W-A	MRPL15	3.649206907	4.468687259
YLR313C	SPH1	2.176346402	1.662433452
YLR314C	CDC3	4.684346608	6.709475632
YLR315W	NKP2	3.552997301	2.453923431
YLR316C	TAD3	3.297968928	5.261443755
YLR317W	YLR317W	2.840332389	2.975240354
YLR318W	EST2	0.805463714	1.893795659
YLR319C	BUD6	2.91941413	2.900019544
YLR320W	MMS22	2.178878633	1.301132675
YLR321C	SFH1	3.256679304	3.923938467
YLR322W	VPS65	NA	NA
YLR323C	CWC24	3.140156628	1.906717707
YLR324W	PEX30	4.003000214	8.473508623
YLR325C	RPL38	12.09956114	17.03163984
YLR326W	YLR326W	4.261919764	3.860585817
YLR327C	TMA10	3.133473623	5.156603403
YLR328W	NMA1	2.860465174	3.140633155
YLR329W	REC102	NA	NA
YLR330W	CHS5	6.142462712	8.244548649
YLR331C	JIP3	NA	NA
YLR332W	MID2	1.947347808	1.606631218
YLR333C	RPS25B	13.86950224	12.99343486
YLR334C	YLR334C	NA	NA
YLR335W	NUP2	5.199002893	6.97290712
YLR336C	SGD1	2.406696545	2.510748941
YLR337C	VRP1	5.157189362	5.722289936
YLR338W	OPI9	3.351790516	3.209309685
YLR339C	YLR339C	8.609238178	6.957355623
YLR340W	RPP0	11.27951826	13.30778417
YLR341W	SPO77	NA	NA
YLR342W	FKS1	5.733034525	6.792183363
YLR342W-A	YLR342W-A	5.959892504	3.98743834
YLR343W	GAS2	4.212302299	5.972925416
YLR344W	RPL26A	8.603179714	11.2350905
YLR345W	YLR345W	4.14955908	10.2951459
YLR346C	YLR346C	3.706562804	NA
YLR347C	KAP95	2.278895156	2.884554003
YLR347W-A	YLR347W-A	2.44484876	1.836989972
YLR348C	DIC1	6.711786688	7.176394815
YLR349W	YLR349W	2.985845593	6.883044681
YLR350W	ORM2	3.73474811	4.089821299
YLR351C	NIT3	10.95247736	13.28780625
YLR352W	YLR352W	1.683702485	3.064357232
YLR353W	BUD8	1.312037303	1.553714111
YLR354C	TAL1	14.32274769	14.62528338
YLR355C	ILV5	2.213820558	2.663707564
YLR356W	ATG33	8.033149872	9.937917302
YLR357W	RSC2	0.888101452	2.038133539
YLR358C	YLR358C	2.043796049	2.346920329
YLR359W	ADE13	6.95985483	7.351240201
YLR360W	VPS38	2.439679325	3.645991904
YLR361C	DCR2	3.930709212	6.253072255
YLR361C-A	YLR361C-A	6.774285055	11.83182681
YLR362W	STE11	2.481324995	3.236734124
YLR363C	NMD4	2.509137048	2.533815384
YLR363W-A	YLR363W-A	2.772788226	3.208481951
YLR364C-A	YLR364C-A	NA	NA
YLR364W	GRX8	12.01877664	3.678149751
YLR365W	YLR365W	NA	NA
YLR366W	YLR366W	NA	NA
YLR367W	RPS22B	13.50912368	12.43969202
YLR368W	MDM30	2.151067888	3.683434039
YLR369W	SSQ1	2.516318027	2.761633085
YLR370C	ARC18	7.6540448	10.9822366
YLR371W	ROM2	1.370825449	2.652412784
YLR372W	SUR4	4.86147467	5.140524948
YLR373C	VID22	1.967566193	2.579153886
YLR374C	YLR374C	NA	NA
YLR375W	STP3	4.353530044	4.888507379
YLR376C	PSY3	2.147431672	4.092144028
YLR377C	FBP1	NA	NA
YLR378C	SEC61	5.840409403	6.550197032
YLR379W	YLR379W	6.270271279	6.609535898
